id,created_at,updated_at,name,status,gsf_standards_version,estimated_annual_credits,crediting_period_start_date,crediting_period_end_date,methodology,type,size,sustaincert_id
5468,2026-01-21T13:19:28Z,2026-07-21T14:24:26Z, Maldives Captive Solar Photovoltaic Renewable Energy Project – VPA 1,LISTED,Gold Standard for the Global Goals,0,2025-03-03,2030-03-02,,PV,Small Scale,23529
5467,2026-01-21T13:16:23Z,2026-07-21T14:24:18Z,Maldives Captive Solar Photovoltaic Renewable Energy Project,LISTED,Gold Standard for the Global Goals,55000,2025-03-03,2030-03-02,,PV,Small Scale,23528
5466,2026-01-21T12:00:56Z,2026-03-16T10:24:42Z,Katunguru Restoration Project,LISTED,Gold Standard for the Global Goals,8348,2026-03-01,2066-03-01,,A/R,Small Scale,23527
5465,2026-01-20T14:40:19Z,2026-03-17T09:27:21Z,QSHM Cork Oak Afforestation Pre 2026,LISTED,Gold Standard for the Global Goals,0,2025-03-01,2075-02-28,,A/R,Micro Scale,23526
5461,2026-01-19T09:48:36Z,2026-02-13T11:09:06Z,Transforming Rice Cultivation in Kabirdham,LISTED,Gold Standard for the Global Goals,37055,2025-05-01,2030-04-30,,Other,Small Scale,23522
5460,2026-01-19T09:11:27Z,2026-02-13T11:09:06Z,Reducing Methane Emissions through Improved Rice Cultivation in India,LISTED,Gold Standard for the Global Goals,37055,2025-05-01,2030-05-01,,Other,Small Scale,23521
5459,2026-01-16T12:33:56Z,2026-04-29T20:44:59Z,Mechanical Reuse of Steel Plates from Wind Turbines,LISTED,Gold Standard for the Global Goals,7100,2026-07-01,2031-06-30,,Other,Small Scale,23520
5458,2026-01-16T10:37:33Z,2026-06-06T08:07:49Z,Eternal Flame cooking bags,LISTED,Gold Standard for the Global Goals,13850,2025-10-01,2030-10-01,,Energy Efficiency - Domestic,Small Scale,23519
5457,2026-01-15T10:25:24Z,2026-03-18T12:50:08Z,Scaling up the production and sale of efficient cookstoves in the urban areas of Maputo Province,LISTED,Gold Standard for the Global Goals,400000,2025-11-25,2030-11-24,,Energy Efficiency - Domestic,Large Scale,23518
5456,2026-01-13T12:00:19Z,2026-02-24T18:37:20Z,BIOPLANTATION Ghana Regenerative Agroforestry Project,LISTED,Gold Standard for the Global Goals,65000,2026-04-01,2056-03-31,,A/R,Large Scale,23517
5455,2026-01-12T13:54:43Z,2026-04-28T12:35:29Z,Smart Train Lease CO2 Reduction Project,LISTED,Gold Standard for the Global Goals,10334,2026-07-01,2031-06-30,,Energy Efficiency - Transport Sector,Small Scale,23516
5449,2025-12-30T10:21:57Z,2026-02-24T19:16:03Z,Greenated Small Farmers AgroForestry Project in India,LISTED,Gold Standard for the Global Goals,20000,2022-06-01,2052-05-31,,A/R,Small Scale,23511
5448,2025-12-30T08:43:06Z,2026-05-19T15:08:52Z,Abydos For Renewable Energy,LISTED,Gold Standard for the Global Goals,1500000,2026-06-30,2030-12-29,,Other,Large Scale,23510
5446,2025-12-22T17:25:30Z,2026-08-06T14:49:55Z,Reducing Carbon Emissions by Scaling Heat Pump Adoption in Kyrgyz Republic,LISTED,Gold Standard for the Global Goals,16000,2025-09-12,2030-09-11,,Energy Efficiency - Domestic,Small Scale,23508
5444,2025-12-19T08:20:44Z,2026-02-16T13:49:09Z,GS23264-GS23271-RVPA-1 Recovery of metals and minerals from incinerator bottom ash in Switzerland,LISTED,Gold Standard for the Global Goals,15000,2026-07-01,2031-06-30,,Energy Efficiency - Industrial,Small Scale,23506
5443,2025-12-18T20:05:12Z,2026-04-20T08:07:01Z,GS23502 VPA-1 Factory Price Station,LISTED,Gold Standard for the Global Goals,2636,2025-03-27,2030-03-26,,Other,Small Scale,23505
5442,2025-12-18T17:26:16Z,2026-03-25T19:34:23Z,CDR ORINOQUIA,LISTED,Gold Standard for the Global Goals,83768,2026-05-15,2056-05-14,,A/R,Large Scale,23504
5440,2025-12-17T19:36:08Z,2026-08-16T00:11:10Z,Green Mining’s GHG Emissions Reductions through Recycling in Brazil,LISTED,Gold Standard for the Global Goals,2636,2025-03-27,2030-03-26,,Other,Small Scale,23502
5439,2025-12-17T12:53:05Z,2026-05-11T08:34:40Z,Nefer Benban Solar Energy,LISTED,Gold Standard for the Global Goals,287881,2026-12-01,2031-11-30,,PV,Large Scale,23501
5438,2025-12-11T16:55:28Z,2026-02-09T08:00:22Z,Alternative Fuel and Clinker Optimization Project,LISTED,Gold Standard for the Global Goals,200000,2025-01-01,2032-01-01,,Energy Efficiency - Industrial,Large Scale,23500
5435,2025-12-09T18:05:07Z,2026-03-16T10:57:34Z,Next Green Energy Wind Power Project,LISTED,Gold Standard for the Global Goals,113550,2025-12-08,2030-12-07,,Wind,Large Scale,13194
5434,2025-12-09T17:52:34Z,2026-02-15T10:12:36Z,Darmen Shuak Wind Power Project,LISTED,Gold Standard for the Global Goals,113550,2025-12-08,2030-12-07,,Wind,Large Scale,13193
5429,2025-12-03T06:23:07Z,2026-03-18T19:27:33Z,Community Carbon Efficient Cooking Programme VPA01: Nepal,LISTED,Gold Standard for the Global Goals,138541,2026-03-09,2031-03-08,,Energy Efficiency - Domestic,Large Scale,23493
5428,2025-12-02T07:23:42Z,2026-05-19T06:00:11Z,Community Carbon Efficient Cooking Programme --Nepal,LISTED,Gold Standard for the Global Goals,0,2026-03-09,2031-03-08,,Energy Efficiency - Domestic,Large Scale,23492
5427,2025-12-01T16:35:51Z,2026-01-15T10:17:02Z,US SecondCropTM Microbial Carbon Removal (USSC24),LISTED,Gold Standard for the Global Goals,25349,2024-05-01,2034-05-31,,Other,Small Scale,23491
5426,2025-12-01T11:46:50Z,2026-03-20T11:48:43Z,"Small Farmers' Carbon Farming Project in Chishang, Taiwan",LISTED,Gold Standard for the Global Goals,838,2025-05-01,2035-04-30,,Other,Micro Scale,23490
5423,2025-11-28T15:04:41Z,2026-02-04T07:26:57Z,GS23487-Mangrove Restoration Project of 500 Hectares,LISTED,Gold Standard for the Global Goals,9393,2025-09-15,2055-09-14,,A/R,Micro Scale,23488
5422,2025-11-28T14:59:04Z,2026-02-25T19:25:54Z,Community Program for the Preservation and Restoration of Mangroves,LISTED,Gold Standard for the Global Goals,0,2025-09-15,2055-09-14,,A/R,Large Scale,23487
5420,2025-11-27T10:53:32Z,2025-12-30T10:25:53Z,GS12793 GS12794 Mitti Labs: Supporting Climate Smart Rice Farming In Andhra Pradesh,LISTED,Gold Standard for the Global Goals,38549,2024-06-01,2029-06-01,,Other,Small Scale,12885
5419,2025-11-24T13:55:50Z,2026-07-10T16:23:33Z,GS23461-A/R project in Auvergne- Rhône Alpes and Grand-Est regions with Paulownia trees,LISTED,Gold Standard for the Global Goals,0,2025-10-28,2073-10-27,,A/R,Large Scale,23486
5415,2025-11-19T13:06:39Z,2026-06-16T16:41:47Z,GS7591 VPA 72 Safe Water Supply in Nigeria,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,60000,2026-02-02,2031-02-01,,Energy Efficiency - Domestic,Small Scale,23484
5414,2025-11-19T11:06:19Z,2026-09-10T06:13:28Z,GS7591 VPA 71 Safe Water Supply in Nigeria,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,60000,2025-04-23,2030-04-22,,Energy Efficiency - Domestic,Small Scale,23483
5413,2025-11-19T10:42:15Z,2026-09-10T06:13:27Z,GS7591 VPA 70 Safe Water Supply in Nigeria,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,60000,2024-11-26,2029-11-25,,Energy Efficiency - Domestic,Small Scale,23482
5412,2025-11-18T12:57:21Z,2026-08-04T08:13:47Z,Ituka West Nile Solar PV Project,LISTED,Gold Standard for the Global Goals,0,2025-11-18,2030-11-17,,Other,Large Scale,23481
5411,2025-11-14T17:23:43Z,2026-01-07T23:39:51Z,Uduma's Safe Water Project in Mali,LISTED,Gold Standard for the Global Goals,26000,2025-06-24,2030-06-23,,Energy Efficiency - Domestic,Small Scale,23480
5410,2025-11-14T17:17:01Z,2026-01-07T23:39:51Z,Uduma's Safe Water Program,LISTED,Gold Standard for the Global Goals,26000,2025-06-24,2030-06-23,,Energy Efficiency - Domestic,Small Scale,23479
5408,2025-11-13T12:24:46Z,2025-12-15T06:03:21Z,Electric Cooking Program in Bangladesh by ATEC VPA04,LISTED,Gold Standard for the Global Goals,750000,2025-11-01,2030-11-01,,Energy Efficiency - Domestic,Large Scale,23478
5407,2025-11-13T10:22:07Z,2026-03-16T09:31:11Z,GS13138 VPA1 Hygiene and Environmental Care for Tanks and Overhead Reservoirs (HECTOR) in Cambodia,LISTED,Gold Standard for the Global Goals,0,2026-04-15,2031-04-14,,Energy Efficiency - Domestic,Small Scale,23477
5406,2025-11-12T14:33:18Z,2025-12-19T13:09:44Z,"Ecofoyer Guinée: Real-case VPA1 - Conakry, N’Zérékoré, Forécariah, and Beyla",LISTED,Gold Standard for the Global Goals,65000,2026-07-01,2041-06-30,,Energy Efficiency - Domestic,Large Scale,23476
5405,2025-11-11T14:53:46Z,2025-12-19T13:09:44Z,Ecofoyer Guinée - Programme for the Dissemination of Improved and Advanced Cookstoves in Guinea,LISTED,Gold Standard for the Global Goals,65000,2026-07-01,2046-06-30,,Energy Efficiency - Domestic,Large Scale,23475
5404,2025-11-11T08:20:45Z,2026-02-24T14:11:17Z,FleetRefit Programme: VPA 1,LISTED,Gold Standard for the Global Goals,20000,2026-04-30,2031-04-29,,Energy Efficiency - Transport Sector,Small Scale,23474
5403,2025-11-11T08:09:45Z,2026-08-07T09:12:22Z,FleetRefit Programme,LISTED,Gold Standard for the Global Goals,20000,2026-04-30,2031-04-29,,Energy Efficiency - Transport Sector,Small Scale,23473
5402,2025-11-10T19:24:21Z,2026-02-10T11:31:04Z,Sustainable Cooking Solutions for Rural Communities: Madhya Pradesh Initiative,LISTED,Gold Standard for the Global Goals,47596,2026-01-03,2031-01-02,,Energy Efficiency - Domestic,Large Scale,23472
5400,2025-11-05T20:43:10Z,2025-12-10T10:43:30Z,Cova Safe Water Project - Honduras,LISTED,Gold Standard for the Global Goals,25250,2025-04-24,2030-04-23,,Energy Efficiency - Domestic,Small Scale,23471
5399,2025-11-05T20:35:03Z,2025-12-10T10:43:30Z,Cova Safe Water Program in Central America,LISTED,Gold Standard for the Global Goals,25250,2025-04-24,2030-04-23,,Energy Efficiency - Domestic,Small Scale,23470
5398,2025-11-05T07:35:43Z,2026-03-16T09:31:11Z,Hygiene and Environmental Care for Tanks and Overhead Reservoirs (HECTOR) in Cambodia,LISTED,Gold Standard for the Global Goals,45122,2026-04-15,2031-04-14,,Energy Efficiency - Domestic,Small Scale,13138
5397,2025-11-05T07:31:14Z,2026-02-13T12:14:09Z,GS23468 VPA1 Hygiene and Environmental Care for Tanks and Overhead Reservoirs (HECTOR) in Ghana,LISTED,Gold Standard for the Global Goals,0,2026-04-01,2031-03-31,,Energy Efficiency - Domestic,Small Scale,23469
5396,2025-11-05T07:26:24Z,2026-02-13T12:14:09Z,Hygiene and Environmental Care for Tanks and Overhead Reservoirs (HECTOR) in Ghana,LISTED,Gold Standard for the Global Goals,0,2026-04-01,2031-03-31,,Energy Efficiency - Domestic,Small Scale,23468
5393,2025-10-31T10:57:22Z,2026-02-09T04:03:54Z, Uganda – Empower Communities Through Clean Energy-VPA 1,LISTED,Gold Standard for the Global Goals,35000,2025-01-01,2039-12-31,,Energy Efficiency - Domestic,Small Scale,23465
5392,2025-10-31T09:02:34Z,2026-01-14T13:20:52Z,Nestle Biodigesters Program in India,LISTED,Gold Standard for the Global Goals,18000,2025-01-13,2030-01-12,,Biogas - Heat,Small Scale,23464
5390,2025-10-29T10:28:53Z,2026-02-09T04:02:12Z,Uganda – Empower Communities Through Clean Energy,LISTED,Gold Standard for the Global Goals,35000,2025-01-01,2039-12-31,,Energy Efficiency - Domestic,Small Scale,23463
5389,2025-10-28T13:19:19Z,2026-09-21T07:33:59Z,"CCT Clean Cooking Project, Tanzania",LISTED,Gold Standard for the Global Goals,134378,2026-03-15,2031-03-14,,Energy Efficiency - Domestic,Large Scale,23462
5388,2025-10-28T10:15:00Z,2025-12-23T11:37:27Z,A/R project in France with Paulownia trees,LISTED,Gold Standard for the Global Goals,50000,2025-10-28,2073-10-27,,A/R,Large Scale,23461
5387,2025-10-23T14:26:59Z,2026-06-23T14:43:52Z,Bundled Battery Energy Storage and Renewable Energy Generation by AES,LISTED,Gold Standard for the Global Goals,234557,2027-12-01,2032-11-30,,Wind,Large Scale,23460
5386,2025-10-23T08:05:45Z,2026-08-17T04:17:03Z,"Rai Matak Viqueque, Uatucarbau & Uatulari Community Forestry Program",GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,3148,2020-04-30,2050-04-29,,A/R,Small Scale,23459
5385,2025-10-23T08:01:21Z,2026-08-17T04:17:26Z,Rai Matak Quelicai & Laga Community Forestry Program,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,1027,2020-04-30,2050-04-29,,A/R,Small Scale,23458
5384,2025-10-23T07:57:15Z,2026-08-17T04:18:32Z,Rai Matak Lautem & Lospalos Community Forestry Program,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,2688,2020-04-30,2050-04-29,,A/R,Small Scale,23457
5383,2025-10-17T12:19:59Z,2026-01-05T13:16:57Z,Midnightsun PV Solar Park,LISTED,Gold Standard for the Global Goals,78879,2027-01-01,2041-12-31,,PV,Large Scale,23456
5382,2025-10-17T10:48:21Z,2026-04-23T16:52:18Z,Plant and Prosper - Agroforestry Project by Infosys,LISTED,Gold Standard for the Global Goals,1040843,2025-06-29,2055-06-28,,A/R,Large Scale,23455
5381,2025-10-17T08:23:57Z,2026-06-04T17:12:08Z,Khonobod 1-2 Solar Power Plant,LISTED,Gold Standard for the Global Goals,554070,2026-01-01,2040-12-31,,PV,Large Scale,23454
5380,2025-10-15T07:20:49Z,2026-09-11T07:53:39Z,Community Initiated Regeneration for  Carbon and Livelihood Enhancement (CIRCLE) Project,LISTED,Gold Standard for the Global Goals,54862,2025-03-24,2054-03-23,,A/R,Large Scale,23453
5379,2025-10-13T15:37:03Z,2025-12-04T16:52:23Z,Sala Makala Cookstove Project,LISTED,Gold Standard for the Global Goals,72191,2024-10-21,2039-10-20,,Energy Efficiency - Domestic,Large Scale,23452
5377,2025-10-07T05:29:58Z,2026-01-30T12:11:27Z,GS23449 VPA-1 Building Climate Resilience through Agroforestry Practices in Tanzania,LISTED,Gold Standard for the Global Goals,79748,2023-11-12,2053-11-11,,A/R,Large Scale,23450
5376,2025-10-07T05:12:41Z,2026-01-30T12:12:01Z,Building Climate Resilience through Agroforestry Practices in Tanzania,LISTED,Gold Standard for the Global Goals,79748,2023-11-12,2073-11-11,,A/R,Large Scale,23449
5375,2025-10-04T07:42:25Z,2026-07-28T20:02:44Z,"GS12087 GS12088 RVPA-1 Uganda Safe Drinking Water Project, Phase 2",GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,36351,2025-03-30,2030-03-29,,Energy Efficiency - Domestic,Small Scale,23448
5374,2025-10-03T12:04:29Z,2026-01-22T07:14:33Z,GS12572 VPA-3 Sustainable Paddy Cultivation Initiative in India,LISTED,Gold Standard for the Global Goals,52821,2026-01-01,2030-12-31,,Other,Small Scale,12774
5373,2025-10-03T08:53:20Z,2026-01-12T07:50:40Z,Developing sustainable rice value chains for   smallholder farmers in Dong Thap from 2022 –  2035  ,LISTED,Gold Standard for the Global Goals,0,2025-04-23,2030-04-22,,Other,Small Scale,23447
5372,2025-09-30T11:52:22Z,2026-03-25T13:12:56Z,GS23436 VPA-10 Climate Friendly Paddy Cultivation in Bangladesh,LISTED,Gold Standard for the Global Goals,48991,2023-02-15,2038-02-14,,Other,Small Scale,23446
5371,2025-09-30T11:48:30Z,2026-03-25T13:12:10Z,GS23436 VPA-9 Climate Friendly Paddy Cultivation in Bangladesh,LISTED,Gold Standard for the Global Goals,48991,2023-02-15,2038-02-14,,Other,Small Scale,23445
5370,2025-09-30T11:38:38Z,2026-03-25T13:11:41Z,GS23436 VPA-8 Climate Friendly Paddy Cultivation in Bangladesh,LISTED,Gold Standard for the Global Goals,48991,2023-02-15,2038-02-14,,Other,Small Scale,23444
5369,2025-09-30T11:33:56Z,2026-03-25T13:11:11Z,GS23436 VPA-7 Climate Friendly Paddy Cultivation in Bangladesh,LISTED,Gold Standard for the Global Goals,48991,2023-02-15,2038-02-14,,Other,Small Scale,23443
5368,2025-09-30T11:30:17Z,2026-03-25T10:27:15Z,GS23436 VPA-6 Climate Friendly Paddy Cultivation in Bangladesh,LISTED,Gold Standard for the Global Goals,48991,2023-02-15,2038-02-14,,Other,Small Scale,23442
5367,2025-09-30T11:25:57Z,2026-03-25T10:26:04Z,GS23436 VPA-5 Climate Friendly Paddy Cultivation in Bangladesh,LISTED,Gold Standard for the Global Goals,48991,2023-02-15,2038-02-14,,Other,Small Scale,23441
5366,2025-09-30T11:20:37Z,2026-03-25T10:25:07Z,GS23436 VPA-4 Climate Friendly Paddy Cultivation in Bangladesh,LISTED,Gold Standard for the Global Goals,48991,2023-02-15,2038-02-14,,Other,Small Scale,23440
5365,2025-09-30T11:14:51Z,2026-03-25T10:16:07Z,GS23436 VPA-3 Climate Friendly Paddy Cultivation in Bangladesh,LISTED,Gold Standard for the Global Goals,52192,2023-02-15,2038-02-14,,Other,Small Scale,23439
5364,2025-09-30T11:08:45Z,2026-03-25T10:13:56Z,GS23436 VPA-2 Climate Friendly Paddy Cultivation in Bangladesh,LISTED,Gold Standard for the Global Goals,47753,2023-02-15,2038-02-14,,Other,Small Scale,23438
5363,2025-09-30T11:03:33Z,2026-03-25T13:13:34Z,GS23436 VPA-1 Climate Friendly Paddy Cultivation in Bangladesh,LISTED,Gold Standard for the Global Goals,46212,2023-02-15,2038-02-14,,Other,Small Scale,23437
5362,2025-09-30T10:48:09Z,2025-11-27T10:47:15Z,Climate Friendly Paddy Cultivation in Bangladesh,LISTED,Gold Standard for the Global Goals,46212,2023-02-15,2043-02-14,,Other,Small Scale,23436
5361,2025-09-30T09:38:48Z,2025-12-16T05:48:57Z,GHG Emissions Reduction & Sequestration - Afforestation/Reforestation - Future Radici (Lanuvio-Roma-Lazio),LISTED,Gold Standard for the Global Goals,5000,2024-11-14,2074-11-14,,A/R,Micro Scale,23435
5360,2025-09-29T12:35:35Z,2026-09-18T13:53:22Z,GS12087 VPA-2 SCIF Schools Drinking Water Project in Rwanda,LISTED,Gold Standard for the Global Goals,1931,2025-08-21,2030-08-20,,Energy Efficiency - Domestic,Small Scale,23434
5359,2025-09-25T07:39:34Z,2026-05-21T07:35:58Z,GHG Emissions Reduction & Sequestration - Afforestation/Reforestation - Future Radici,LISTED,Gold Standard for the Global Goals,15938,2024-11-14,2074-11-14,,A/R,Small Scale,23433
5358,2025-09-24T11:11:08Z,2026-04-27T10:21:27Z,Inclusive Social Forestry with Small-holder Farmers in Timor Leste,LISTED,Gold Standard for the Global Goals,57833,2024-03-01,2054-02-28,,A/R,Large Scale,23432
5357,2025-09-23T15:25:43Z,2026-09-10T12:17:03Z,MuLaKiLa,LISTED,Gold Standard for the Global Goals,178500,2023-10-07,2053-10-06,,A/R,Large Scale,23431
5355,2025-09-22T15:08:06Z,2026-01-05T13:26:33Z,Parque Fotovoltaico Villarpando,LISTED,Gold Standard for the Global Goals,136763,2026-06-01,2031-05-31,,Other,Large Scale,11797
5348,2025-09-19T13:11:01Z,2026-08-12T19:07:56Z,FS BECCS Project,LISTED,Gold Standard for the Global Goals,487807,2026-06-30,2066-06-29,,Other,Large Scale,23423
5347,2025-09-16T17:15:07Z,2026-08-25T07:05:25Z,GS23301 VPA-2 Rwanda Safe Water Filter project by SPOUTS,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,59000,2024-10-10,2029-10-09,,Energy Efficiency - Domestic,Small Scale,23422
5346,2025-09-16T17:10:07Z,2025-10-31T08:02:29Z,GS23301 VPA-1 Rwanda Clean Cookstoves project,LISTED,Gold Standard for the Global Goals,59400,2025-10-31,2030-10-30,,Energy Efficiency - Domestic,Small Scale,23421
5345,2025-09-04T11:04:08Z,2025-12-04T16:52:23Z,Durable Solutions Congo: Clean energy and environmental resilience in the DRC,LISTED,Gold Standard for the Global Goals,72191,2024-10-21,2044-10-22,,Energy Efficiency - Domestic,Large Scale,23420
5344,2025-09-02T14:14:54Z,2026-08-31T08:00:12Z,"Integrated climate action, adaptation, and CO2 reduction to improve environmental management, livelihoods, and youth empowerment in Inhambane and Gaza Provinces",LISTED,Gold Standard for the Global Goals,10765,2025-09-21,2030-09-20,,Energy Efficiency - Domestic,Small Scale,23419
5343,2025-09-02T08:52:56Z,2025-10-15T10:46:16Z,Infosys Agroforestry Project for Rural Farmers in India,LISTED,Gold Standard for the Global Goals,28346,2025-07-28,2055-07-27,,A/R,Large Scale,23418
5342,2025-08-28T13:34:43Z,2026-08-10T18:15:15Z,Community Safe Water Project in Ethiopia,LISTED,Gold Standard for the Global Goals,50000,2026-06-01,2031-05-31,,Energy Efficiency - Domestic,Large Scale,23417
5340,2025-08-27T06:36:00Z,2026-08-06T03:26:50Z,GS23414 VPA -1 Industrial boiler fuel switch in Kenya,LISTED,Gold Standard for the Global Goals,32725,2024-09-19,2029-09-18,,"Biomass, or Liquid Biofuel - Heat",Small Scale,23415
5339,2025-08-27T06:21:05Z,2026-08-06T03:26:50Z,Industrial Boiler Fuel Switch-Biomass Waste Recycling and Reuse in East Africa,LISTED,Gold Standard for the Global Goals,0,2024-09-19,2029-09-18,,"Biomass, or Liquid Biofuel - Heat",Small Scale,23414
